embedding,fpr,tpr
dinov2,0.002632,0.028623
dinov2,0.00282,0.030411
dinov2,0.003195,0.033989
dinov2,0.003383,0.037567
dinov2,0.003947,0.042934
dinov2,0.004135,0.044723
dinov2,0.005075,0.048301
dinov2,0.005263,0.050089
dinov2,0.005451,0.051878
dinov2,0.006203,0.060823
dinov2,0.006955,0.064401
dinov2,0.007143,0.06619
dinov2,0.007331,0.067979
dinov2,0.007519,0.069767
dinov2,0.007895,0.071556
dinov2,0.008271,0.076923
dinov2,0.009023,0.078712
dinov2,0.009774,0.080501
dinov2,0.010902,0.08229
dinov2,0.01109,0.089445
dinov2,0.011278,0.091234
dinov2,0.011466,0.093023
dinov2,0.011654,0.100179
dinov2,0.01203,0.103757
dinov2,0.012594,0.107335
dinov2,0.013346,0.109123
dinov2,0.014098,0.110912
dinov2,0.014474,0.112701
dinov2,0.014662,0.116279
dinov2,0.015038,0.118068
dinov2,0.015789,0.119857
dinov2,0.016165,0.121646
dinov2,0.016541,0.13059
dinov2,0.018797,0.132379
dinov2,0.019737,0.135957
dinov2,0.019925,0.139535
dinov2,0.020301,0.141324
dinov2,0.021053,0.143113
dinov2,0.022556,0.144902
dinov2,0.022744,0.146691
dinov2,0.02312,0.148479
dinov2,0.023684,0.153846
dinov2,0.024248,0.155635
dinov2,0.024436,0.157424
dinov2,0.024624,0.161002
dinov2,0.025376,0.16458
dinov2,0.026504,0.166369
dinov2,0.026692,0.168157
dinov2,0.027444,0.173524
dinov2,0.028008,0.173524
dinov2,0.028383,0.175313
dinov2,0.028947,0.175313
dinov2,0.030075,0.177102
dinov2,0.030451,0.178891
dinov2,0.030639,0.18068
dinov2,0.031391,0.182469
dinov2,0.034211,0.182469
dinov2,0.034398,0.186047
dinov2,0.034586,0.187835
dinov2,0.034774,0.189624
dinov2,0.03515,0.193202
dinov2,0.035338,0.194991
dinov2,0.035902,0.198569
dinov2,0.036654,0.200358
dinov2,0.037406,0.203936
dinov2,0.03891,0.205725
dinov2,0.041165,0.207513
dinov2,0.042105,0.209302
dinov2,0.042857,0.21288
dinov2,0.044361,0.214669
dinov2,0.045113,0.216458
dinov2,0.045301,0.218247
dinov2,0.045489,0.223614
dinov2,0.045677,0.227191
dinov2,0.046617,0.230769
dinov2,0.046805,0.232558
dinov2,0.04718,0.234347
dinov2,0.047556,0.236136
dinov2,0.048496,0.237925
dinov2,0.048684,0.241503
dinov2,0.049812,0.243292
dinov2,0.050188,0.245081
dinov2,0.050752,0.246869
dinov2,0.051692,0.250447
dinov2,0.052068,0.252236
dinov2,0.052444,0.254025
dinov2,0.05282,0.255814
dinov2,0.053008,0.259392
dinov2,0.053571,0.261181
dinov2,0.054323,0.26297
dinov2,0.055075,0.266547
dinov2,0.055451,0.268336
dinov2,0.056579,0.270125
dinov2,0.057707,0.271914
dinov2,0.058083,0.275492
dinov2,0.058459,0.277281
dinov2,0.059023,0.27907
dinov2,0.059586,0.280859
dinov2,0.060526,0.282648
dinov2,0.060714,0.284436
dinov2,0.060902,0.286225
dinov2,0.061466,0.286225
dinov2,0.06485,0.288014
dinov2,0.065414,0.289803
dinov2,0.065602,0.291592
dinov2,0.065977,0.293381
dinov2,0.066541,0.293381
dinov2,0.067669,0.29517
dinov2,0.069173,0.29517
dinov2,0.069737,0.296959
dinov2,0.070301,0.302326
dinov2,0.070489,0.304114
dinov2,0.071241,0.305903
dinov2,0.071805,0.307692
dinov2,0.074248,0.309481
dinov2,0.074624,0.31127
dinov2,0.075188,0.313059
dinov2,0.075564,0.318426
dinov2,0.07594,0.320215
dinov2,0.076128,0.322004
dinov2,0.076316,0.323792
dinov2,0.077068,0.323792
dinov2,0.077256,0.325581
dinov2,0.078571,0.32737
dinov2,0.079699,0.329159
dinov2,0.080639,0.332737
dinov2,0.081391,0.332737
dinov2,0.081955,0.334526
dinov2,0.082519,0.336315
dinov2,0.082895,0.338104
dinov2,0.083459,0.339893
dinov2,0.084774,0.341682
dinov2,0.084962,0.34347
dinov2,0.087218,0.347048
dinov2,0.087594,0.348837
dinov2,0.088534,0.350626
dinov2,0.089286,0.350626
dinov2,0.090226,0.352415
dinov2,0.090602,0.355993
dinov2,0.096241,0.357782
dinov2,0.096429,0.359571
dinov2,0.096992,0.363148
dinov2,0.097368,0.366726
dinov2,0.099436,0.368515
dinov2,0.099812,0.370304
dinov2,0.101504,0.373882
dinov2,0.102068,0.375671
dinov2,0.102256,0.37746
dinov2,0.102632,0.379249
dinov2,0.10282,0.381038
dinov2,0.104511,0.381038
dinov2,0.105075,0.381038
dinov2,0.106955,0.382826
dinov2,0.108083,0.384615
dinov2,0.108647,0.386404
dinov2,0.109023,0.388193
dinov2,0.109774,0.391771
dinov2,0.110526,0.39356
dinov2,0.113158,0.395349
dinov2,0.114098,0.397138
dinov2,0.115414,0.398927
dinov2,0.115602,0.402504
dinov2,0.116165,0.402504
dinov2,0.116541,0.404293
dinov2,0.117293,0.404293
dinov2,0.118045,0.406082
dinov2,0.118609,0.407871
dinov2,0.119173,0.40966
dinov2,0.119549,0.411449
dinov2,0.120865,0.413238
dinov2,0.121241,0.415027
dinov2,0.121617,0.416816
dinov2,0.12312,0.420394
dinov2,0.123684,0.422182
dinov2,0.123872,0.423971
dinov2,0.12406,0.42576
dinov2,0.125752,0.427549
dinov2,0.126128,0.431127
dinov2,0.128383,0.431127
dinov2,0.129887,0.436494
dinov2,0.131203,0.438283
dinov2,0.132895,0.440072
dinov2,0.133835,0.440072
dinov2,0.134586,0.440072
dinov2,0.134962,0.443649
dinov2,0.13515,0.445438
dinov2,0.135338,0.447227
dinov2,0.13609,0.449016
dinov2,0.13797,0.452594
dinov2,0.138534,0.456172
dinov2,0.138722,0.45975
dinov2,0.139286,0.45975
dinov2,0.139474,0.461538
dinov2,0.140414,0.463327
dinov2,0.141165,0.465116
dinov2,0.141917,0.465116
dinov2,0.142293,0.468694
dinov2,0.142857,0.472272
dinov2,0.143985,0.474061
dinov2,0.144737,0.47585
dinov2,0.146053,0.477639
dinov2,0.147368,0.479428
dinov2,0.14812,0.481216
dinov2,0.148308,0.484794
dinov2,0.148872,0.486583
dinov2,0.149812,0.486583
dinov2,0.151128,0.488372
dinov2,0.151504,0.490161
dinov2,0.15282,0.49195
dinov2,0.155263,0.493739
dinov2,0.155827,0.495528
dinov2,0.156015,0.497317
dinov2,0.156579,0.497317
dinov2,0.156767,0.499106
dinov2,0.157143,0.500894
dinov2,0.158647,0.504472
dinov2,0.160526,0.506261
dinov2,0.160902,0.50805
dinov2,0.161842,0.509839
dinov2,0.166353,0.516995
dinov2,0.168985,0.518784
dinov2,0.170301,0.520572
dinov2,0.17218,0.522361
dinov2,0.172368,0.52415
dinov2,0.17406,0.52415
dinov2,0.175,0.52415
dinov2,0.175188,0.525939
dinov2,0.175752,0.531306
dinov2,0.17594,0.534884
dinov2,0.176128,0.536673
dinov2,0.176504,0.538462
dinov2,0.176692,0.54025
dinov2,0.17688,0.542039
dinov2,0.178008,0.543828
dinov2,0.178571,0.545617
dinov2,0.180075,0.549195
dinov2,0.180263,0.550984
dinov2,0.180639,0.552773
dinov2,0.181203,0.552773
dinov2,0.184023,0.554562
dinov2,0.18609,0.556351
dinov2,0.186654,0.556351
dinov2,0.188534,0.561717
dinov2,0.18891,0.563506
dinov2,0.189474,0.565295
dinov2,0.189662,0.567084
dinov2,0.191165,0.568873
dinov2,0.193985,0.568873
dinov2,0.196617,0.568873
dinov2,0.196992,0.570662
dinov2,0.197932,0.572451
dinov2,0.198496,0.57424
dinov2,0.204887,0.576029
dinov2,0.206015,0.577818
dinov2,0.208835,0.579606
dinov2,0.209398,0.581395
dinov2,0.209586,0.583184
dinov2,0.210338,0.584973
dinov2,0.211842,0.586762
dinov2,0.21203,0.588551
dinov2,0.212406,0.59034
dinov2,0.214662,0.592129
dinov2,0.216729,0.593918
dinov2,0.217669,0.593918
dinov2,0.218797,0.595707
dinov2,0.221992,0.597496
dinov2,0.22406,0.599284
dinov2,0.225,0.599284
dinov2,0.225376,0.601073
dinov2,0.22594,0.604651
dinov2,0.226128,0.60644
dinov2,0.227444,0.608229
dinov2,0.230451,0.611807
dinov2,0.230827,0.613596
dinov2,0.231391,0.617174
dinov2,0.232143,0.618962
dinov2,0.23609,0.620751
dinov2,0.237594,0.62254
dinov2,0.239662,0.624329
dinov2,0.240602,0.626118
dinov2,0.242481,0.629696
dinov2,0.243233,0.631485
dinov2,0.243421,0.636852
dinov2,0.243985,0.636852
dinov2,0.244737,0.63864
dinov2,0.246429,0.640429
dinov2,0.247368,0.642218
dinov2,0.248684,0.644007
dinov2,0.24906,0.645796
dinov2,0.25,0.647585
dinov2,0.250752,0.649374
dinov2,0.253571,0.651163
dinov2,0.254135,0.652952
dinov2,0.255263,0.654741
dinov2,0.255639,0.658318
dinov2,0.256015,0.660107
dinov2,0.256203,0.661896
dinov2,0.257143,0.663685
dinov2,0.258083,0.665474
dinov2,0.259962,0.667263
dinov2,0.26109,0.669052
dinov2,0.265038,0.670841
dinov2,0.265789,0.67263
dinov2,0.266729,0.674419
dinov2,0.267669,0.676208
dinov2,0.269549,0.677996
dinov2,0.271053,0.677996
dinov2,0.272744,0.679785
dinov2,0.276128,0.681574
dinov2,0.276504,0.683363
dinov2,0.278571,0.683363
dinov2,0.278947,0.685152
dinov2,0.279699,0.68873
dinov2,0.280451,0.690519
dinov2,0.282707,0.692308
dinov2,0.288158,0.692308
dinov2,0.28891,0.694097
dinov2,0.292293,0.695886
dinov2,0.294549,0.697674
dinov2,0.295865,0.699463
dinov2,0.296241,0.701252
dinov2,0.29906,0.701252
dinov2,0.300752,0.701252
dinov2,0.301504,0.703041
dinov2,0.304511,0.703041
dinov2,0.304887,0.70483
dinov2,0.307331,0.706619
dinov2,0.307519,0.708408
dinov2,0.309586,0.710197
dinov2,0.309962,0.711986
dinov2,0.310902,0.713775
dinov2,0.31109,0.715564
dinov2,0.312594,0.717352
dinov2,0.318797,0.719141
dinov2,0.321805,0.719141
dinov2,0.323308,0.72093
dinov2,0.324248,0.722719
dinov2,0.326504,0.724508
dinov2,0.329699,0.726297
dinov2,0.332143,0.728086
dinov2,0.33515,0.729875
dinov2,0.335902,0.731664
dinov2,0.341165,0.733453
dinov2,0.342293,0.73703
dinov2,0.344549,0.738819
dinov2,0.345489,0.738819
dinov2,0.346805,0.740608
dinov2,0.347932,0.742397
dinov2,0.348308,0.744186
dinov2,0.349624,0.744186
dinov2,0.351128,0.745975
dinov2,0.353759,0.747764
dinov2,0.353947,0.749553
dinov2,0.354887,0.749553
dinov2,0.355827,0.749553
dinov2,0.359962,0.751342
dinov2,0.36015,0.753131
dinov2,0.362594,0.754919
dinov2,0.363722,0.756708
dinov2,0.371241,0.758497
dinov2,0.377068,0.758497
dinov2,0.377256,0.760286
dinov2,0.37782,0.762075
dinov2,0.380451,0.762075
dinov2,0.384211,0.762075
dinov2,0.392105,0.763864
dinov2,0.394361,0.765653
dinov2,0.395301,0.765653
dinov2,0.396241,0.767442
dinov2,0.396429,0.769231
dinov2,0.397744,0.77102
dinov2,0.399248,0.772809
dinov2,0.400564,0.774597
dinov2,0.402632,0.776386
dinov2,0.407143,0.778175
dinov2,0.407519,0.779964
dinov2,0.413534,0.781753
dinov2,0.414474,0.783542
dinov2,0.415226,0.783542
dinov2,0.419173,0.785331
dinov2,0.42312,0.78712
dinov2,0.426316,0.790698
dinov2,0.427632,0.792487
dinov2,0.431203,0.794275
dinov2,0.432707,0.796064
dinov2,0.439286,0.799642
dinov2,0.440414,0.801431
dinov2,0.441541,0.80322
dinov2,0.442105,0.80322
dinov2,0.445301,0.805009
dinov2,0.446241,0.806798
dinov2,0.448496,0.808587
dinov2,0.461654,0.810376
dinov2,0.46203,0.812165
dinov2,0.463722,0.812165
dinov2,0.464474,0.813953
dinov2,0.466729,0.815742
dinov2,0.469549,0.817531
dinov2,0.476316,0.821109
dinov2,0.484398,0.821109
dinov2,0.48515,0.822898
dinov2,0.486842,0.824687
dinov2,0.494737,0.826476
dinov2,0.496617,0.828265
dinov2,0.497368,0.828265
dinov2,0.498308,0.830054
dinov2,0.500376,0.831843
dinov2,0.505263,0.83542
dinov2,0.507143,0.837209
dinov2,0.509586,0.837209
dinov2,0.510526,0.838998
dinov2,0.512594,0.838998
dinov2,0.515977,0.840787
dinov2,0.519549,0.842576
dinov2,0.528571,0.842576
dinov2,0.529887,0.846154
dinov2,0.530639,0.847943
dinov2,0.531391,0.849732
dinov2,0.533835,0.851521
dinov2,0.53609,0.853309
dinov2,0.536654,0.855098
dinov2,0.540602,0.856887
dinov2,0.543045,0.856887
dinov2,0.543421,0.860465
dinov2,0.544549,0.862254
dinov2,0.545113,0.865832
dinov2,0.550564,0.867621
dinov2,0.559962,0.86941
dinov2,0.56297,0.86941
dinov2,0.56391,0.871199
dinov2,0.565226,0.872987
dinov2,0.565602,0.874776
dinov2,0.566729,0.874776
dinov2,0.569361,0.876565
dinov2,0.574248,0.876565
dinov2,0.582519,0.878354
dinov2,0.588722,0.880143
dinov2,0.589286,0.880143
dinov2,0.591541,0.881932
dinov2,0.599436,0.883721
dinov2,0.6,0.88551
dinov2,0.60188,0.887299
dinov2,0.607331,0.889088
dinov2,0.609962,0.889088
dinov2,0.612594,0.890877
dinov2,0.632331,0.892665
dinov2,0.63985,0.892665
dinov2,0.640977,0.896243
dinov2,0.641917,0.896243
dinov2,0.642481,0.896243
dinov2,0.644173,0.898032
dinov2,0.644737,0.899821
dinov2,0.646805,0.90161
dinov2,0.64906,0.903399
dinov2,0.656203,0.905188
dinov2,0.656955,0.906977
dinov2,0.657143,0.908766
dinov2,0.66109,0.910555
dinov2,0.667481,0.910555
dinov2,0.668985,0.912343
dinov2,0.670865,0.914132
dinov2,0.672556,0.915921
dinov2,0.672744,0.91771
dinov2,0.681203,0.91771
dinov2,0.682895,0.919499
dinov2,0.684398,0.921288
dinov2,0.691541,0.921288
dinov2,0.697368,0.921288
dinov2,0.699624,0.923077
dinov2,0.714098,0.924866
dinov2,0.715226,0.926655
dinov2,0.715789,0.928444
dinov2,0.718421,0.928444
dinov2,0.729699,0.928444
dinov2,0.736842,0.930233
dinov2,0.742669,0.932021
dinov2,0.747932,0.932021
dinov2,0.749248,0.932021
dinov2,0.750188,0.935599
dinov2,0.76391,0.937388
dinov2,0.764098,0.939177
dinov2,0.765977,0.940966
dinov2,0.767857,0.942755
dinov2,0.773684,0.944544
dinov2,0.778571,0.946333
dinov2,0.780075,0.948122
dinov2,0.785338,0.949911
dinov2,0.815226,0.951699
dinov2,0.819737,0.951699
dinov2,0.828759,0.953488
dinov2,0.834211,0.955277
dinov2,0.836466,0.957066
dinov2,0.840038,0.958855
dinov2,0.845677,0.960644
dinov2,0.846805,0.960644
dinov2,0.848308,0.962433
dinov2,0.85094,0.964222
dinov2,0.857331,0.966011
dinov2,0.864286,0.9678
dinov2,0.875188,0.969589
dinov2,0.87782,0.971377
dinov2,0.907895,0.973166
dinov2,0.912406,0.976744
dinov2,0.916541,0.978533
dinov2,0.928383,0.980322
dinov2,0.929699,0.982111
dinov2,0.944173,0.9839
dinov2,0.955451,0.9839
dinov2,0.959023,0.985689
dinov2,0.96109,0.985689
dinov2,0.963158,0.987478
dinov2,0.970113,0.991055
dinov2,0.985714,0.994633
dinov2,0.986842,0.996422
dinov2,0.997932,0.998211
dinov2,1.0,1.0
